,prdlstReportNo,disliked
6284,20060242376146,2
6285,19960242067225,2
6286,2005035819427,2
6287,19950492079296,2
6288,1984053200120,2
6289,19930607450334,2
6290,201301890116,2
6291,19960399065296,2
6292,2012052704413,2
6293,198803831271337,2
6294,2003018900223,2
6295,2011040502172,2
6296,1993024205318,2
6297,1991046110179,2
6298,20130405045121,2
6299,2015044303814,2
6300,2005057500315,2
6301,2015040501290,2
6302,19910461077218,2
6303,198804490041764,2
6304,200803802399,2
6305,1972015400112,2
6306,20110372532141,2
6307,198503680646,2
6308,198705890809,2
6309,1993060745020,2
6310,20100372386209,2
6311,19830358021388,2
6312,20060445219629,2
6313,1986030901830,2
6314,1972027500479,2
6315,2015033291314,2
6316,19900275002445,2
6317,2001032007815,2
6318,2006060794663,2
6319,20060405004101,2
6320,20070275117339,2
6321,200701490029,2
6322,20020464088165,2
6323,1955050900143,2
6324,20020464088172,2
6325,1997061408351,2
6326,1963014400248,2
6327,19960262002235,2
6328,2004026203529,2
6329,2011040502160,2
6330,199503380156707,2
6331,2011056803838,2
6332,19910492029736,2
6333,2001044505531,2
6334,19830262001481,2
6335,20010515081242,2
6336,2006024237692,2
6337,20010538182330,2
6338,2014050661321,2
6339,200504050039,2
6340,2001038642740,2
6341,2008040501562,2
6342,200204610736217,2
6343,19910144038589,2
6344,2001033255122,2
6345,198804490041496,2
6346,2007037233389,2
6347,20010445055176,2
6348,20050154164167,2
6349,19980449002505,2
6350,19840221008135,2
6351,199103380876,2
6352,2013026226021,2
6353,1984053200144,2
6354,19810308046124,2
6355,19880311002113,2
6356,19940532001124,2
6357,20060392118212,2
6358,2007046401553,2
6359,19910461077225,2
6360,1992030803840,2
6361,201603951165,2
6362,1972012500198,2
6363,19840415001334,2
6364,19870415003165,2
6365,19930606076276,2
6366,19830358021365,2
6367,19940449005219,2
6368,20140188028118,2
6369,19780614009363,2
6370,2016036417046,2
6371,19860309018251,2
6372,19910443029746,2
6373,2006044400720,2
6374,200504150201593,2
6375,19930355028122,2
6376,1994053200187,2
6377,197806140099,2
6378,20080445208250,2
6379,20010549541104,2
6380,19930199349348,2
6381,20060347041152,2
6382,19910461077212,2
6383,20000441043145,2
6384,20020464088190,2
6385,198803831271789,2
6386,20050415020710,2
6387,2014044800734,2
6388,1985036806493,2
6389,198804490041585,2
6390,2007061120035,2
6391,19920461131160,2
6392,19830415001163,2
6393,20100380269305,2
6394,20010386427100,2
6395,19930607450119,2
6396,2005040500396,2
6397,19830358021332,2
6398,19930355035761,2
6399,200304931751,2
6400,19930443028298,2
6401,2002046712722,2
6402,19910144038571,2
6403,19830358021150,2
6404,2008044520891,2
6405,2000044104355,2
6406,200803558365,2
6407,20010332734120,2
6408,19960262002314,2
6409,19760487005211,2
6410,197102750033070,2
6411,1972012500182,2
6412,20070355030185,2
6413,19870275001481,2
6414,201402620222,2
6415,2011022182838,2
6416,2003053200368,2
6417,19760342001330,2
6418,2004035558090,2
6419,2002046408831,2
6420,20030368010154,2
6421,19970262007277,2
6422,20100189017129,2
6423,199503380157361,2
6424,2014040502578,2
6425,19870275001447,2
6426,20060392118149,2
6427,19900275002486,2
6428,2006045605230,2
6429,199503380156642,2
6430,20060372438380,2
6431,20020308293269,2
6432,19960242067268,2
6433,2016036417044,2
6434,19930607450297,2
6435,19800347002337,2
6436,19880445009343,2
6437,200504150201617,2
6438,1996060739228,2
6439,1991045804727,2
6440,20150445222148,2
6441,2005047600264,2
6442,19820481021229,2
6443,2004026203255,2
6444,2001038642742,2
6445,2009031127110,2
6446,199503380156654,2
6447,20120512055145,2
6448,200304432172565,2
6449,19920372050408,2
6450,2002046408830,2
6451,20010445055417,2
6452,20000498027340,2
6453,1991050103936,2
6454,197201250013,2
6455,2011036006319,2
6456,1996060739289,2
6457,19830358021261,2
6458,199503380153176,2
6459,2016036417038,2
6460,19880589063210,2
6461,19910144038532,2
6462,19800347002372,2
6463,20010467161103,2
6464,2012040500710,2
6465,19930607450336,2
6466,19840415001360,2
6467,19760342001181,2
6468,19960080359101,2
6469,20070275117279,2
6470,20040189007118,2
6471,19960242067222,2
6472,201502620176,2
6473,200804050151,2
6474,1986030901836,2
6475,1983035802121,2
6476,19880311002329,2
6477,20150445222185,2
6478,20170080929178,2
6479,19810415001107,2
6480,201502620178,2
6481,1986033205140,2
6482,19900275002276,2
6483,2010046711770,2
6484,20080211050164,2
6485,1969008601656,2
6486,200304432171476,2
6487,2001046716198,2
6488,2003026203579,2
6489,1990037704230,2
6490,19930355035743,2
6491,19820481021182,2
6492,19910443029100,2
6493,19860309018716,2
6494,2014061602219,2
6495,200204610736445,2
6496,200603623431,2
6497,20030262047286,2
6498,197202880021372,2
6499,200204610737125,2
6500,200604440078,2
6501,19990386335156,2
6502,1994014402616,2
6503,199503380157265,2
6504,198503110015400,2
6505,199403620436,2
6506,1955050900161,2
6507,19860309018376,2
6508,2007046401537,2
6509,197202880022969,2
6510,19960262002206,2
6511,19960262002266,2
6512,200204610736220,2
6513,199104450775546,2
6514,200504150201007,2
6515,19910144038478,2
6516,1976048700584,2
6517,19900275002443,2
6518,2011044405024,2
6519,19960188088453,2
6520,20050358194274,2
6521,19830262001480,2
6522,19880589063234,2
6523,20090262045172,2
6524,2011026204210,2
6525,19910415004133,2
6526,19800347002450,2
6527,19910144038595,2
6528,200204480162,2
6529,1972015400187,2
6530,20010383923101,2
6531,20010493358697,2
6532,19870275001467,2
6533,19880442004635,2
6534,2006044801467,2
6535,2007019959221,2
6536,2002044801694,2
6537,20080493074107,2
6538,20020614179690,2
6539,1994036204321,2
6540,20140512224485,2
6541,19900262001245,2
6542,201403790183,2
6543,2015044800277,2
6544,20150405027137,2
6545,2014033246840,2
6546,199503380157029,2
6547,1995009891838,2
6548,19930618060331,2
6549,2011050200562,2
6550,2011056803843,2
6551,2004023000146,2
6552,20100262092205,2
6553,1993044304671,2
6554,2011026204299,2
6555,1984053200126,2
6556,197202880023024,2
6557,19910227021739,2
6558,20170080929126,2
6559,19960262002361,2
6560,19720125001212,2
6561,201406160222,2
6562,1963014400265,2
6563,19720168001104,2
6564,2003036429877,2
6565,19720154001343,2
6566,1996008035917,2
6567,19830358021192,2
6568,199503380156972,2
6569,2003044504554,2
6570,19860309018143,2
6571,1997044104349,2
6572,198803831271354,2
6573,19980262020168,2
6574,20030189006663,2
6575,2003049317540,2
6576,1992046113166,2
6577,2013037902019,2
6578,19910227021361,2
6579,19890262002122,2
6580,19950125004121,2
6581,197201540013,2
6582,19930607450239,2
6583,2003049504722,2
6584,199503380158064,2
6585,200203364251011,2
6586,2008043516996,2
6587,1988044900197,2
6588,20040355580129,2
6589,19880449001234,2
6590,19910492029748,2
6591,199304430281048,2
6592,201205120551,2
6593,19720154001342,2
6594,201303790204,2
6595,200304432171101,2
6596,201504390322,2
6597,1986036000778,2
6598,2006040501431,2
6599,2016036417060,2
6600,20010445055173,2
6601,199503380157073,2
6602,20090476011119,2
6603,2015051232512,2
6604,20080614050236,2
6605,1985044900174,2
6606,20050358194224,2
6607,19860309018142,2
6608,19800375002116,2
6609,2001054954189,2
6610,2003026203592,2
6611,19910461077175,2
6612,19830308010106,2
6613,19830415001139,2
6614,19880442004612,2
6615,201603641701,2
6616,19950449002193,2
6617,19880445009832,2
6618,1972012500155,2
6619,198704150034,2
6620,200203364251114,2
6621,1994033231576,2
6622,2007035590014,2
6623,201004990475,2
6624,200204610737392,2
6625,2013044522720,2
6626,20080448008143,2
6627,2014040502561,2
6628,2006033236777,2
6629,20060347041117,2
6630,1971048700242,2
6631,19920355108337,2
6632,199503380155821,2
6633,201104050014,2
6634,19940532001157,2
6635,19830464033142,2
6636,2007040501414,2
6637,2011022182852,2
6638,19860560029165,2
6639,19710372001214,2
6640,2013018901111,2
6641,2007057015773,2
6642,2009012500912,2
6643,2013027516518,2
6644,2011046146469,2
6645,2006024237612,2
6646,20100372386165,2
6647,2011040502163,2
6648,20010383923123,2
6649,20100476023110,2
6650,19850499011134,2
6651,197306190015,2
6652,1994037708410,2
6653,19900275002389,2
6654,197202880021405,2
6655,2001054954187,2
6656,201603680331,2
6657,19850499011133,2
6658,2007040502564,2
6659,19880311002284,2
6660,19760342001155,2
6661,19850499011219,2
6662,2007037900919,2
6663,20060445219631,2
6664,1996050200413,2
6665,2003018900229,2
6666,1983035802154,2
6667,19760342001163,2
6668,19950449002198,2
6669,2013047304291,2
0,2015051232527,0
1,19690086003854,0
2,20010445055259,0
3,20010515081259,0
4,19780614001403,0
5,19930262005209,0
6,2012051204330,0
7,201200150091,0
8,2003053200935,0
9,201204760062,0
10,2009044518935,0
11,19690086003714,0
12,20030262055115,0
13,19760262002228,0
14,19950262006343,0
15,20010445055202,0
16,19930199349587,0
17,19790257016181,0
18,1978061400941,0
19,19780614009310,0
20,197202880023079,0
21,20030221351142,0
22,19910227021659,0
23,196903640041135,0
24,201602621724,0
25,20060242376155,0
26,20050415020140,0
27,19980449002554,0
28,19910461077129,0
29,19960080359632,0
30,1994037708467,0
31,2002046712753,0
32,2002044800215,0
33,2003036429886,0
34,19910227021730,0
35,1971048700210,0
36,20090275055237,0
37,2012051204382,0
38,19850311001997,0
39,198503110012965,0
40,2012051204321,0
41,20060445219224,0
42,19820481021133,0
43,2008018901810,0
44,2008049307422,0
45,20060242376167,0
46,2009040500954,0
47,200504480012,0
48,20100461303105,0
49,198605600298,0
50,20090476011107,0
51,198804490041048,0
52,2016036417014,0
53,2007050200233,0
54,1991046107714,0
55,2008039512084,0
56,199503380155923,0
57,2008038023958,0
58,201205120438,0
59,200805020024,0
60,199503380157120,0
61,197102750034297,0
62,2010026206681,0
63,19780614009153,0
64,19730347003668,0
65,19930443028703,0
66,200801890189,0
67,19910227021583,0
68,20050415020419,0
69,2012037902653,0
70,20080502002170,0
71,199503380155219,0
72,20100372386246,0
73,1978057500166,0
74,20130556117165,0
75,2015050201342,0
76,19810308046103,0
77,1998047601791,0
78,19760262001334,0
79,199503380157087,0
80,1993044500687,0
81,20070443110105,0
82,19910144038201,0
83,19950449002265,0
84,2002046712751,0
85,19930294014321,0
86,200602423768,0
87,20050575003133,0
88,197202880023000,0
89,2012035821834,0
90,2008040501525,0
91,201304730426,0
92,2009026212552,0
93,19930262005158,0
94,19760487005115,0
95,1972016800184,0
96,2009047601136,0
97,197303470031044,0
98,201205120437,0
99,20010445055205,0
100,20100543066713,0
101,199503380156383,0
102,200204610736573,0
103,19960571018471,0
104,19920355108145,0
105,19830358021409,0
106,19920624042667,0
107,19810227007205,0
108,20080502002164,0
109,19820481021190,0
110,19820481021228,0
111,2009044518952,0
112,19940449005191,0
113,19990386335168,0
114,20100543066403,0
115,20100543066388,0
116,2016036417049,0
117,19990386335159,0
118,20060242376157,0
119,197102750033491,0
120,198804490041695,0
121,2012040503022,0
122,20070443110218,0
123,19720125001158,0
124,2007014900249,0
125,20000484353552,0
126,197303470031041,0
127,20100461303189,0
128,1994048423999,0
129,19730443003528,0
130,2007019959225,0
131,2012018838044,0
132,20100262066217,0
133,19980449002581,0
134,2005047600242,0
135,19980449002473,0
136,2002034432626,0
137,1993044304614,0
138,19820481021138,0
139,19870157001122,0
140,2009044518951,0
141,1995012500428,0
142,1984053200168,0
143,19960080359526,0
144,1991046110191,0
145,1998047601589,0
146,19930262005132,0
147,19840448002110,0
148,19910461077115,0
149,19800493005117,0
150,2009047601189,0
151,200204610736424,0
152,200306143071084,0
153,2001036009348,0
154,1980034700215,0
155,20020464088157,0
156,199301880911702,0
157,20090188032172,0
158,1986036000720,0
159,201504780285,0
160,1992048729217,0
161,20060242376121,0
162,20030221351135,0
163,19760342001158,0
164,20030221351134,0
165,2008038023975,0
166,20030372137275,0
167,20020464088137,0
168,201303790208,0
169,19980308080193,0
170,19940449005246,0
171,19840221008166,0
172,20100262066110,0
173,19810262002273,0
174,20020623009643,0
175,200702620544,0
176,200504050035,0
177,19900275002462,0
178,19860560029130,0
179,1984022100896,0
180,2007061120036,0
181,2009047600962,0
182,2002018900794,0
183,20010515081241,0
184,20010549541117,0
185,20010445055351,0
186,20020415029849,0
187,2000036037218,0
188,2013026221435,0
189,1994026200198,0
190,20030189006188,0
191,20010445055107,0
192,198603090185,0
193,20010445055177,0
194,1993024205349,0
195,1996038624993,0
196,20100372386278,0
197,1976048700556,0
198,1986051202280,0
199,20050575003293,0
200,19910227021434,0
201,19980476017119,0
202,19840221008136,0
203,200504150202152,0
204,19830308010218,0
205,20030189006288,0
206,201603641708,0
207,201603641707,0
208,1972027500480,0
209,1993026200542,0
210,19930130139164,0
211,2012051204393,0
212,2014012825586,0
213,19960571018247,0
214,19930607450270,0
215,20000498027290,0
216,197202880022813,0
217,2016036417039,0
218,19960230001179,0
219,19990364158491,0
220,19790257016167,0
221,20060242376166,0
222,19980308080171,0
223,19980262020340,0
224,19900275002438,0
225,19840448002141,0
226,200304432172247,0
227,20030532009206,0
228,19850213001168,0
229,1997044311948,0
230,1993044304679,0
231,19840221008182,0
232,19880311002425,0
233,2003037220379,0
234,19990386335213,0
235,2008038023985,0
236,19820481021151,0
237,19900262001238,0
238,19710275003642,0
239,2016036417019,0
240,19930607450236,0
241,20060445219199,0
242,2006024237647,0
243,19980476017124,0
244,19970443119262,0
245,1991046110192,0
246,2011026204228,0
247,19790532001127,0
248,2005047600283,0
249,19980262029248,0
250,19960242067264,0
251,19980449002280,0
252,20010415034569,0
253,19830358021262,0
254,19810415002329,0
255,2009034709436,0
256,199304430281022,0
257,2006024237629,0
258,19810415002385,0
259,19900360105441,0
260,20070405014147,0
261,1976048700593,0
262,20140383299152,0
263,2008040502711,0
264,20100262046151,0
265,19900262001369,0
266,2006051503516,0
267,197102750034294,0
268,19920372050409,0
269,2016036836419,0
270,19870157001121,0
271,2009044800813,0
272,19990386335212,0
273,199503380157459,0
274,20100372386129,0
275,19830487051157,0
276,19810415002236,0
277,1986058904312,0
278,20000498027327,0
279,200404490103063,0
280,2000044104351,0
281,1996036821635,0
282,19910461077126,0
283,2009040500941,0
284,1981022700756,0
285,199503380153827,0
286,19690086003498,0
287,19910461077287,0
288,19980449002582,0
289,200204610734667,0
290,20050405003124,0
291,19960399065286,0
292,19940262001109,0
293,20080435169161,0
294,19920461131163,0
295,2011026204216,0
296,198803831271082,0
297,1984053200157,0
298,19910227021728,0
299,19780614001233,0
300,20060372438378,0
301,2008038023923,0
302,20010445055242,0
303,20070443110221,0
304,1969008601665,0
305,200204610736250,0
306,19960571018469,0
307,198503110013256,0
308,199503380157045,0
309,20090275055236,0
310,1994046115180,0
311,199104450775613,0
312,20140502008113,0
313,2016036417064,0
314,19980448005172,0
315,20100262046116,0
316,197202880022446,0
317,20030221351138,0
318,20040449010160,0
319,2006044521984,0
320,20090262001111,0
321,20100476023155,0
322,2009040500946,0
323,1998018900122,0
324,19930130139178,0
325,200404490102870,0
326,1984044800221,0
327,201804424055,0
328,19780614009389,0
329,2002046712744,0
330,20060347041238,0
331,19940262001108,0
332,2000044104379,0
333,197604870053,0
334,199503380156449,0
335,19830308010168,0
336,20000498027228,0
337,19870364014143,0
338,20060622020150,0
339,19960242067307,0
340,19840448002184,0
341,2013026221428,0
342,20100372386182,0
343,1986030901840,0
344,19910492029585,0
345,1973033200829,0
346,19790257016252,0
347,19910461077219,0
348,20080502002273,0
349,19910358064136,0
350,19940449005222,0
351,198504330151689,0
352,20050415020476,0
353,19860360007308,0
354,20100262092103,0
355,19800347002298,0
356,1993044304675,0
357,20070358224218,0
358,19970443119228,0
359,1972038601085,0
360,1993044304641,0
361,2004026203254,0
362,19710372001173,0
363,19860309018509,0
364,20080405015122,0
365,19920355108358,0
366,19910461077229,0
367,201504452425,0
368,20050405003117,0
369,19910227021569,0
370,2007026200249,0
371,1991046110145,0
372,1978061400962,0
373,199503380157267,0
374,20060242376123,0
375,19790257001182,0
376,20030189006379,0
377,1984044800214,0
378,19760487005153,0
379,19930355035722,0
380,2006037900450,0
381,200404490101748,0
382,1976026300410,0
383,2016018900543,0
384,20100262066219,0
385,2009015226927,0
386,19910144038608,0
387,20060445219492,0
388,2003053200991,0
389,199301993496,0
390,1972038601090,0
391,2016036417036,0
392,20080435169120,0
393,2012040503024,0
394,20060242376145,0
395,2009026200153,0
396,20100262066175,0
397,201404950252,0
398,199503380157381,0
399,19980448010301,0
400,20150445222235,0
401,19930405001593,0
402,2006029460444,0
403,19830262001496,0
404,19920355108477,0
405,200004050024,0
406,201503451081,0
407,2015033291319,0
408,19830308010143,0
409,19820481021132,0
410,19980262029345,0
411,20000181823171,0
412,20020614179865,0
413,19960080359666,0
414,19830308010231,0
415,2009026200170,0
416,2008040501555,0
417,20030189006503,0
418,2003047205226,0
419,19860309018492,0
420,19690086003911,0
421,20070443110210,0
422,200204671276,0
423,19950144120127,0
424,1994037708464,0
425,2012040503018,0
426,20060405004110,0
427,201504780283,0
428,19880383127120,0
429,19920372050293,0
430,1996008035919,0
431,1994048423988,0
432,1976026300411,0
433,19720288002476,0
434,19960571018283,0
435,19920461131107,0
436,2016036836410,0
437,19790257001167,0
438,20050415020601,0
439,1995012500437,0
440,19790532001123,0
441,1981030804680,0
442,200304432172156,0
443,20030221351137,0
444,19980476017156,0
445,19860309018368,0
446,199503380157054,0
447,2016038342840,0
448,19850213001151,0
449,19970443119179,0
450,1997046417285,0
451,2006044801438,0
452,2006037900420,0
453,19790257001150,0
454,200803802395,0
455,19960230001230,0
456,19830308010235,0
457,199503380156957,0
458,2005040500399,0
459,1995012500429,0
460,20010445055203,0
461,20060347041244,0
462,19990386335209,0
463,20100466070115,0
464,20050575003270,0
465,2006024237698,0
466,1995038332688,0
467,197905320017,0
468,2007040501474,0
469,2008040501566,0
470,20030614307852,0
471,201205120559,0
472,19960242067274,0
473,199503380157164,0
474,1990037704298,0
475,2013043310213,0
476,1976026300437,0
477,19730443003624,0
478,19950383326122,0
479,20050448001158,0
480,2014046602424,0
481,19910144038582,0
482,2007037900940,0
483,1973028800628,0
484,19860560029134,0
485,200404490102039,0
486,19860309018486,0
487,1996030902134,0
488,2004026203242,0
489,19690086003421,0
490,201302620327,0
491,19810227007157,0
492,20080502002163,0
493,2013027516516,0
494,2015033291321,0
495,20080395120126,0
496,19760262001255,0
497,19960080359336,0
498,19760487005197,0
499,19960242067297,0
500,19960571018220,0
501,2006058801735,0
502,1993019934921,0
503,1983035802124,0
504,20010549541136,0
505,1989018900130,0
506,19800415004265,0
507,198803831271200,0
508,19830308010198,0
509,200602620256,0
510,198503110011661,0
511,19870364014276,0
512,19960375066250,0
513,19960242067233,0
514,199503380157205,0
515,2005040500362,0
516,1996024206725,0
517,19930242053317,0
518,19830415001171,0
519,19780575001101,0
520,1998057500191,0
521,1978061400912,0
522,19750202004165,0
523,1996026200453,0
524,2011018836155,0
525,2007044311015,0
526,1996061705321,0
527,2012033210834,0
528,2008061405012,0
529,19900490051411,0
530,20020415029870,0
531,19820481021218,0
532,201403470462,0
533,19760487005118,0
534,20100262066330,0
535,2006037812271,0
536,19850311001727,0
537,19800532002167,0
538,20070275117354,0
539,19710372001175,0
540,1998057500156,0
541,19860309018485,0
542,20080502002179,0
543,2006024237646,0
544,19960242067262,0
545,2008039512083,0
546,19970443119269,0
547,19750202004118,0
548,19690086003860,0
549,20070156181148,0
550,2007040501462,0
551,200002620058,0
552,201104760161,0
553,19760487005194,0
554,19980476015281,0
555,19830308010186,0
556,19960571018219,0
557,19980449002533,0
558,20050575003125,0
559,20100372386277,0
560,19830358021320,0
561,19830464033318,0
562,19910144038493,0
563,2016036836412,0
564,2008024225012,0
565,19870415003271,0
566,20060242376120,0
567,19870364014234,0
568,199503380157194,0
569,20030189006376,0
570,199503380157453,0
571,199503380153712,0
572,197303470031001,0
573,19910461077188,0
574,19830358021408,0
575,19880445009906,0
576,20100262066327,0
577,201101281561,0
578,19960571018342,0
579,20100461303266,0
580,1994044900554,0
581,1998026202947,0
582,2012040503020,0
583,19860512022102,0
584,20100461303233,0
585,19760487005112,0
586,20050415020338,0
587,2016036836428,0
588,2006024237614,0
589,1994060717598,0
590,19870506066299,0
591,19960230001235,0
592,19830358021378,0
593,20080435169160,0
594,20000449035200,0
595,200404490102780,0
596,2008047600829,0
597,19950227050136,0
598,20080395120150,0
599,20030221351136,0
600,19880445009590,0
601,19910227021384,0
602,19960375066256,0
603,20050415028113,0
604,19980476017142,0
605,200204610736261,0
606,19810308046116,0
607,1964044800162,0
608,19980476017126,0
609,198503110014995,0
610,19800493005116,0
611,20040355580103,0
612,2009026200115,0
613,2010037238637,0
614,2014050661311,0
615,19950449002194,0
616,20080473043149,0
617,20000484353417,0
618,19820481021257,0
619,1984053200158,0
620,20020415029865,0
621,1998047601798,0
622,199503380156734,0
623,20000498027233,0
624,19990364158585,0
625,19850499011192,0
626,19910144038498,0
627,20000449035224,0
628,1993018802519,0
629,2006040501456,0
630,199104450775335,0
631,19900490051417,0
632,20000449035315,0
633,1986058904366,0
634,20030221351151,0
635,1993026200595,0
636,20050415020825,0
637,2001032007840,0
638,1992015423637,0
639,1986056002999,0
640,1986058904318,0
641,1971037200186,0
642,20100372386106,0
643,19870415003307,0
644,19870157001118,0
645,19830308010126,0
646,19790257001250,0
647,1986030901827,0
648,19880445009175,0
649,199503380157351,0
650,2014026201638,0
651,19800415004209,0
652,20090262014210,0
653,2006040502260,0
654,19830190020293,0
655,20020415029815,0
656,20010493358226,0
657,2008040502710,0
658,20050575003126,0
659,19960242067283,0
660,19950464070185,0
661,200802422503,0
662,19980448010300,0
663,197102750033791,0
664,19820481021227,0
665,2012037902613,0
666,19820481021181,0
667,2013044901347,0
668,201306311906,0
669,2003036429882,0
670,199503380156660,0
671,19830358021362,0
672,19690086003725,0
673,20070358265296,0
674,19980476015218,0
675,2013033328832,0
676,199503380157127,0
677,19910144038533,0
678,19690086003716,0
679,19830308010121,0
680,1998047601772,0
681,19790257016182,0
682,19880442004499,0
683,19850213001178,0
684,2011044801024,0
685,19820481021150,0
686,201101883615,0
687,198705320015,0
688,20000498027194,0
689,2016036417042,0
690,19810415002172,0
691,196903640041137,0
692,199503380154954,0
693,19930199349468,0
694,19850157002162,0
695,20120512055115,0
696,20090199897640,0
697,2002046712713,0
698,199301880911625,0
699,19690086003728,0
700,2004040501283,0
701,20010415034134,0
702,19870415003305,0
703,199503380157228,0
704,2005020817418,0
705,19830358021322,0
706,20020415029823,0
707,20050476002105,0
708,1994048423987,0
709,2006037812274,0
710,199503380157124,0
711,1998047601790,0
712,2008057106264,0
713,19930607450280,0
714,19900262001127,0
715,1978062600172,0
716,2008044520890,0
717,19870415003118,0
718,19880589063191,0
719,20100372386228,0
720,19810415002268,0
721,2013026226024,0
722,19850157002139,0
723,20030221351179,0
724,201403790182,0
725,20000449035175,0
726,2010018901776,0
727,200404490102319,0
728,198005380188,0
729,2007040501457,0
730,200204610736407,0
731,19960242067223,0
732,20020614179689,0
733,2009044800815,0
734,19980262020271,0
735,19870275001464,0
736,19860309018416,0
737,19860309018257,0
738,19910227021783,0
739,2016036836416,0
740,20000498027285,0
741,197102750033925,0
742,2006060794648,0
743,19880445009675,0
744,1992044300311,0
745,2008040501543,0
746,199805750012,0
747,19920372050356,0
748,19900275002355,0
749,20050405003159,0
750,201102620427,0
751,1994044307689,0
752,19920461131166,0
753,2006040501950,0
754,19910443029750,0
755,2010046130335,0
756,19900275002351,0
757,1972027500477,0
758,1995046407029,0
759,19890440015138,0
760,19960230001130,0
761,19960242067293,0
762,200401250101,0
763,2013033328830,0
764,20100372386239,0
765,1979025701667,0
766,20040358062162,0
767,200202620424,0
768,19830308010181,0
769,2004026203231,0
770,19860309018595,0
771,1985044900112,0
772,200404490102316,0
773,19990144396160,0
774,1993044304615,0
775,197102750034232,0
776,20090311271297,0
777,19810415002302,0
778,19980262029182,0
779,19950383326100,0
780,2016036836411,0
781,19950144120187,0
782,197102750033790,0
783,20070358224614,0
784,20100372386183,0
785,19960080359698,0
786,2009052600716,0
787,2010044800349,0
788,200204610733495,0
789,20060262025105,0
790,20050405003160,0
791,2013016062932,0
792,19820481021219,0
793,19780614009394,0
794,19830415001143,0
795,19730443003632,0
796,201101281567,0
797,19920355108360,0
798,19820481021100,0
799,20080379009219,0
800,20130556117167,0
801,20080502002174,0
802,1987053200158,0
803,2012051205591,0
804,19780368002350,0
805,2013050200340,0
806,19940449005233,0
807,199503380156740,0
808,19820481021148,0
809,19980262029193,0
810,19910144038592,0
811,19810308046153,0
812,19820481021223,0
813,19760487005127,0
814,20010445055175,0
815,19830415001140,0
816,200203364251322,0
817,19920372050365,0
818,1998047601730,0
819,19960242067238,0
820,199804760015,0
821,2013040504517,0
822,200203364251319,0
823,20010445055397,0
824,2013027516517,0
825,20070502002117,0
826,20060242376125,0
827,200002620052,0
828,20020492106480,0
829,20130556117168,0
830,20080448008144,0
831,199503380156473,0
832,19860560029100,0
833,201006280668,0
834,2012051205542,0
835,19910358064134,0
836,2013026203236,0
837,19980308080205,0
838,20090476009235,0
839,19830415001153,0
840,19870275001400,0
841,200204610733092,0
842,199301880911918,0
843,19960242067244,0
844,201304150529,0
845,19940461151286,0
846,19980448010334,0
847,19830464033126,0
848,200504150201974,0
849,19960230001304,0
850,200806145846,0
851,199503380157091,0
852,2016036417035,0
853,1964044800163,0
854,2007046403490,0
855,19800532002165,0
856,19710372001220,0
857,201003950936,0
858,2016036417037,0
859,19990364158586,0
860,2012051205580,0
861,199503380155642,0
862,200204610736552,0
863,19900275002465,0
864,1985026200459,0
865,19780368002491,0
866,2012018838014,0
867,1981022700710,0
868,20010549541106,0
869,20120512055113,0
870,20060445219574,0
871,20010445055328,0
872,19860560029138,0
873,2006024237683,0
874,199104610777,0
875,19830415001169,0
876,1992026200118,0
877,19910144038591,0
878,19830308010115,0
879,20010624112192,0
880,19960449002429,0
881,199503380155062,0
882,19690086003773,0
883,19950144120110,0
884,19880589063118,0
885,20060405004109,0
886,2016036417075,0
887,19890440015137,0
888,2002046408860,0
889,1988038312712,0
890,2006040502816,0
891,2005040500356,0
892,1973028800630,0
893,2014038329934,0
894,19850499011182,0
895,19930355028121,0
896,2016036417021,0
897,20030189006378,0
898,2016036417028,0
899,199503380157246,0
900,19840448002136,0
901,19710372001196,0
902,1992044300370,0
903,20030532009144,0
904,19960379001181,0
905,200204610734669,0
906,2013033328831,0
907,20080338223311,0
908,197202880023195,0
909,20060347041154,0
910,19900262001320,0
911,1994053200175,0
912,1991046110199,0
913,19960375066226,0
914,19720125001142,0
915,1998047601594,0
916,19910461077247,0
917,1986056002930,0
918,19780368002498,0
919,19760487005152,0
920,1986039501390,0
921,19800375002224,0
922,199604490021006,0
923,19750202004190,0
924,20090405009110,0
925,2009047601115,0
926,2005040500334,0
927,199503380156687,0
928,19780614009243,0
929,19780614009430,0
930,1975020200497,0
931,1995012500441,0
932,20020415029867,0
933,19800532002148,0
934,2009026200133,0
935,201302620322,0
936,19980476015110,0
937,199503380156993,0
938,20010415034508,0
939,19910443029747,0
940,1994037708448,0
941,20100467117144,0
942,2005040500336,0
943,1993019934967,0
944,19950125004156,0
945,20070464094209,0
946,1987046106899,0
947,2008038023927,0
948,19980449002563,0
949,2013047304210,0
950,2007040501483,0
951,19830308010144,0
952,201304760042,0
953,20080405015148,0
954,199503380157119,0
955,1995012500430,0
956,20000484353287,0
957,19940449005202,0
958,2005040500330,0
959,19920372050420,0
960,19910144038531,0
961,197202880023104,0
962,19900262001351,0
963,19880589063225,0
964,19980449002579,0
965,2006024237627,0
966,200204610734411,0
967,20090476009254,0
968,1995038332686,0
969,201603834285,0
970,20100543066309,0
971,2014046602425,0
972,2008040502312,0
973,1994060717511,0
974,19720154001131,0
975,2011018836142,0
976,19960242067235,0
977,19980262020311,0
978,19690086003738,0
979,2013044901313,0
980,20070358224632,0
981,1998047601535,0
